,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
5362,788846508,Existing Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,32,6,1,3,2690,4567,81,11.47
5363,783500283,Existing Customer,62,M,0,Graduate,Unknown,$80K - $120K,Blue,56,5,3,2,29100,5041,74,0.42
5364,802247658,Attrited Customer,59,M,2,Uneducated,Single,$40K - $60K,Blue,53,4,5,4,2699,2599,43,14.57
5365,795573333,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,2,1,8376,4142,67,2.19
5366,721366308,Existing Customer,50,M,3,Unknown,Single,$40K - $60K,Blue,39,4,3,1,13509,3702,64,2.32
5367,720377433,Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,4,2396,4593,74,15.25
5368,711243108,Existing Customer,50,M,1,Doctorate,Married,$80K - $120K,Blue,36,5,3,3,18964,3835,78,1.56
5369,789351783,Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,30,3,2,2,2114,4518,88,12.45
5370,719699208,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,4,1623,4423,65,7.29
5371,720774183,Existing Customer,40,F,1,High School,Divorced,Less than $40K,Blue,30,6,2,1,2579,4300,69,1.16
5372,713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045,2042,40,6.52
5373,715547058,Attrited Customer,35,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089,2707,51,0
5374,815596608,Existing Customer,48,F,5,Uneducated,Married,$40K - $60K,Blue,43,4,1,3,2866,4615,72,5.21
5375,718921683,Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,6,6,3,9738,4816,49,3.08
5376,720031908,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,5,1,1,4370,4326,74,0
5377,716716083,Existing Customer,58,M,3,Unknown,Single,$80K - $120K,Blue,36,6,2,3,3355,4578,84,0.56
5378,819969933,Existing Customer,43,F,2,High School,Single,$40K - $60K,Blue,38,4,2,2,5070,4193,67,0
5379,714382608,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,0,2572,4315,85,7.31
5380,720092283,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,4,2,3,2016,4379,78,8.05
5381,720531633,Attrited Customer,55,F,1,Graduate,Unknown,Less than $40K,Blue,36,4,2,2,3552,2665,36,11.49
5382,718508883,Attrited Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2325,2306,47,1.42
5383,708794133,Existing Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,3,1,4,2533,3197,50,14.03
5384,713447583,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,3871,5480,58,8.51
5385,716107158,Attrited Customer,32,F,0,Graduate,Single,Less than $40K,Blue,20,5,1,5,3983,3098,46,1.48
5386,712713108,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,36,6,2,3,2035,4802,85,15.25
5387,719245083,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,39,4,3,4,1773,4087,74,14.28
5388,708269583,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,28,6,2,4,2029,4014,86,11.19
5389,720234708,Attrited Customer,45,M,2,High School,Single,$120K +,Blue,33,6,3,2,15490,2429,50,0
5390,709436883,Existing Customer,56,F,2,Uneducated,Single,$40K - $60K,Blue,48,6,2,2,2941,5000,87,0.55
5391,714140133,Existing Customer,42,F,4,Graduate,Unknown,Less than $40K,Blue,32,3,1,2,2314,4678,74,11.09
5392,716136333,Attrited Customer,40,F,4,Uneducated,Single,Less than $40K,Blue,24,5,2,1,4212,2725,41,9.58
5393,715031433,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,6248,4664,60,3.59
5394,810667158,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,35,3,1,1,2430,4344,75,6.41
5395,715253433,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,38,5,2,3,5543,5266,79,4.08
5396,809937933,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,37,4,3,2,2470,4384,82,13.35
5397,708997833,Existing Customer,49,F,4,Doctorate,Single,$40K - $60K,Blue,39,5,3,1,3255,4045,62,3.05
5398,718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691,2345,33,13.05
5399,780086658,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,28,3,2,4,18229,2060,39,0
5400,708754833,Existing Customer,48,F,3,Uneducated,Single,Unknown,Blue,40,3,4,4,2827,4583,72,6.58
5401,788638908,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351,4278,71,15.05
5402,715607958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,4202,4385,78,8.44
5403,708515358,Existing Customer,40,F,1,High School,Married,Less than $40K,Blue,36,6,3,2,4712,4216,82,0
5404,716357058,Existing Customer,53,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,3,1,2611,2955,56,5.01
5405,714569958,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,28,6,2,1,3206,3852,65,12.47
5406,716822583,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,36,4,2,3,5245,3648,74,2.33
5407,721109358,Existing Customer,39,M,3,High School,Married,$60K - $80K,Blue,27,6,2,1,2583,4162,87,0
5408,827635083,Existing Customer,59,F,0,Graduate,Unknown,Unknown,Blue,55,4,3,3,1438.3,4222,75,8.45
5409,715492983,Existing Customer,40,M,3,Post-Graduate,Married,$120K +,Blue,36,4,2,4,7464,4348,62,5.37
5410,712234308,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,36,6,1,2,4928,4767,90,6.06
5411,708334158,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,34,4,2,4,9863,3068,58,0.07
5412,812488608,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,39,6,1,3,5024,4908,73,0.44
5413,793345008,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,3,1438.3,4287,80,0
5414,715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452,2287,42,0
5415,788856408,Existing Customer,50,F,5,Uneducated,Married,Unknown,Blue,34,5,5,2,3317,4264,75,5.14
5416,708154833,Attrited Customer,39,F,2,Graduate,Single,Less than $40K,Blue,27,1,3,3,1438.3,2336,46,9.24
5417,721147383,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,22,4,2,4,2448,4087,81,11.51
5418,803973483,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,44,4,2,4,1546,4496,83,0
5419,788941983,Attrited Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,22,1,3,1,2013,2425,50,0
5420,715603233,Existing Customer,53,F,3,Uneducated,Married,$40K - $60K,Blue,42,6,1,2,2293,4436,74,10.37
5421,709945458,Existing Customer,52,M,3,Uneducated,Single,$60K - $80K,Blue,40,3,1,1,1438.3,4791,82,5.56
5422,714614133,Attrited Customer,53,F,3,Unknown,Married,Less than $40K,Blue,36,3,3,3,2819,2128,39,0
5423,768167358,Existing Customer,37,M,4,Doctorate,Single,$60K - $80K,Blue,31,6,3,0,1702,4301,86,9.58
5424,737967708,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,45,5,1,1,1611,4087,86,9.42
5425,712920633,Existing Customer,49,F,2,Unknown,Married,$40K - $60K,Blue,35,4,1,1,1438.3,4348,79,0
5426,780373233,Existing Customer,39,F,4,Unknown,Single,Less than $40K,Blue,29,5,3,0,2863,4985,90,11.18
5427,721384308,Existing Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,1,4,3272,4763,86,1.11
5428,712242633,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36,6,1,4,2677,3911,76,1.34
5429,713610933,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,26,3,2,1,2708,4277,90,0
5430,714257958,Existing Customer,41,F,3,Doctorate,Single,Less than $40K,Blue,31,4,2,1,1738,4220,68,0
5431,772172883,Existing Customer,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,35,6,2,1,6145,4893,93,0.22
5432,720204558,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,4,1,3,1640,4597,77,10.09
5433,779635533,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348,5125,71,7.18
5434,804658833,Existing Customer,53,F,3,Unknown,Married,Less than $40K,Blue,48,5,1,2,1657,4068,73,0
5435,756691608,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,30,5,3,3,4554,4816,81,2.51
5436,806219808,Existing Customer,52,M,3,College,Unknown,$120K +,Blue,47,5,6,3,5119,5146,88,6.25
5437,826266483,Existing Customer,39,F,2,College,Single,Unknown,Blue,35,6,2,2,10600,4586,81,0.56
5438,775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,3,4,20769,1835,43,0.43
5439,787596558,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,23,5,2,1,7116,4748,85,2.18
5440,803205258,Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,45,4,3,4,2420,4348,86,16.23
5441,716041908,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082,4383,75,6.27
5442,708837858,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,34,5,2,2,2718,4423,68,10.32
5443,828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626,4957,84,2.18
5444,714487458,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,4,2,2920,2306,39,0
5445,711390333,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526,2331,45,1.15
5446,787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793,2374,40,7.22
5447,714036258,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36,4,1,4,2798,4255,64,11.42
5448,788752833,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,32,6,3,4,2427,3857,69,10.51
5449,773108958,Existing Customer,55,F,2,Uneducated,Married,$40K - $60K,Blue,48,4,1,1,3011,4439,75,1.11
5450,782437008,Existing Customer,41,F,3,College,Married,Unknown,Blue,35,6,2,4,2255,4717,83,13.04
5451,710729358,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479,2539,42,0
5452,827423433,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,37,5,1,4,7492,3668,67,3.07
5453,756919683,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,41,6,1,3,3632,4339,86,5.56
5454,779219208,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1744,4811,86,0
5455,712342833,Existing Customer,52,F,2,Graduate,Married,Unknown,Blue,36,5,3,1,5905,4042,80,6.21
5456,721121283,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,1,4,2573,4289,81,8.17
5457,790006383,Existing Customer,45,M,0,Unknown,Married,$80K - $120K,Blue,37,4,3,2,9654,4221,67,3.31
5458,756989583,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,24,4,2,2,1605,4418,68,0
5459,717477783,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,37,1,2,2,10195,1563,36,3.54
5460,716614683,Existing Customer,49,M,3,College,Single,$60K - $80K,Gold,36,5,3,1,34516,3847,73,0.36
5461,789942033,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,3,3,10573,2237,43,0
5462,740784258,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,4,3,3,1789,4191,90,10.08
5463,711336033,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,7595,4080,72,2.16
5464,768141558,Existing Customer,51,M,3,College,Single,$40K - $60K,Blue,45,4,3,0,3272,4220,74,9.39
5465,717179508,Existing Customer,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382,4011,68,10.57
5466,716520033,Existing Customer,52,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,6,4,1,1981,4639,61,12.11
5467,783625008,Existing Customer,51,M,2,Post-Graduate,Single,$120K +,Blue,45,4,2,2,22294,3444,71,0
5468,769330908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,3,4,2574,4134,62,10.04
5469,789396783,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112,4729,78,8.45
5470,709310433,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,2,2,5441,4480,76,2.29
5471,713094483,Existing Customer,43,F,3,Unknown,Married,$40K - $60K,Blue,32,3,2,4,4391,4741,78,0
5472,770753733,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,3044,4854,85,10.13
5473,712659408,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,45,3,3,2,2721,4578,81,13.13
5474,768475383,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,56,6,1,2,4467,4007,74,0
5475,779655183,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,31,6,1,3,5033,4054,82,0
5476,711278283,Existing Customer,61,F,1,High School,Unknown,Less than $40K,Blue,50,5,1,2,8604,4705,65,2.05
5477,713345508,Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,36,4,3,2,2325,4471,83,11.55
5478,711379083,Existing Customer,60,F,0,Doctorate,Single,Less than $40K,Blue,42,5,3,3,2758,5124,74,8.38
5479,789144633,Existing Customer,45,M,1,Graduate,Married,$80K - $120K,Blue,34,3,2,2,9705,2001,34,1.28
5480,708393633,Existing Customer,41,F,0,High School,Married,Less than $40K,Blue,31,4,2,4,2685,4625,94,10.13
5481,708657033,Existing Customer,60,F,2,College,Single,Less than $40K,Blue,54,5,3,2,2694,3837,71,11.54
5482,717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554,2341,43,4.25
5483,788866983,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,2,1,1438.3,3383,61,0
5484,751283658,Existing Customer,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786,4306,73,12.17
5485,718243533,Existing Customer,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,3,4,2648,3880,74,0
5486,779754408,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,33,3,2,2,2477,4349,69,14.17
5487,794866983,Existing Customer,51,F,1,Doctorate,Married,Unknown,Blue,45,6,2,1,7336,3812,67,2.21
5488,711832533,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34516,3748,62,0.04
5489,788552658,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,30,3,3,1,2479,4562,86,1.11
5490,715415508,Existing Customer,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396,4301,71,3.19
5491,719962458,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,34,3,2,2,2561,4869,70,9.42
5492,712734933,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020,1952,39,0
5493,717410508,Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Silver,30,4,3,4,25856,3303,70,0.05
5494,711796683,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,38,5,4,2,7398,4311,73,3.34
5495,709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516,4544,80,0.52
5496,810493458,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,47,6,1,3,4058,4388,72,5.32
5497,720494058,Existing Customer,51,F,2,College,Married,Less than $40K,Blue,25,4,3,3,3042,4781,79,0
5498,717050883,Existing Customer,60,F,1,High School,Single,Less than $40K,Blue,36,5,2,2,2688,4183,71,10.02
5499,713163258,Attrited Customer,38,F,2,Unknown,Married,Unknown,Blue,33,4,3,3,3388,1959,52,0
5500,715659333,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902,4508,69,8.33
5501,712414908,Existing Customer,45,F,4,Unknown,Married,Unknown,Blue,37,4,2,1,3241,4992,80,0
5502,720175008,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069,4055,66,6.04
5503,719876808,Existing Customer,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,2,3,13625,3902,62,0
5504,713334483,Attrited Customer,46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,2,3,8766,2263,35,0
5505,708360108,Existing Customer,50,M,1,College,Single,$40K - $60K,Blue,41,3,1,1,2800,4869,90,7.58
5506,720676158,Existing Customer,34,F,4,Uneducated,Single,Unknown,Blue,21,6,3,2,9005,5223,89,3.41
5507,716631708,Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,36,4,3,1,2713,4027,67,12.14
5508,713025558,Attrited Customer,53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,2,3,1438.3,1935,47,0
5509,710506683,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1,0,1746,4543,75,0
5510,712428333,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,41,3,3,4,2930,4041,75,10.49
5511,718041033,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,36,6,1,4,2178,5363,76,11.08
5512,709169133,Existing Customer,35,F,1,High School,Married,Unknown,Blue,23,3,3,1,1438.3,3995,82,0
5513,718164858,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,34,5,3,2,2021,4642,97,10.34
5514,809565183,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,3,4,1842,2650,43,5.39
5515,778377183,Existing Customer,49,M,3,Graduate,Single,$120K +,Blue,29,5,2,2,18284,4846,92,1.03
5516,712845258,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516,4161,71,0.48
5517,716915133,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36,5,3,4,1696,4397,70,0
5518,771403008,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215,4409,75,0
5519,787441383,Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,2,1793,3989,62,11.56
5520,711345258,Existing Customer,52,F,2,High School,Married,$40K - $60K,Blue,44,3,3,1,5731,4751,85,0
5521,713685033,Attrited Customer,44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2,2,2417,1848,38,0
5522,718205283,Existing Customer,48,F,3,College,Single,$40K - $60K,Blue,37,6,3,1,1438.3,5035,76,0
5523,708337683,Existing Customer,51,M,2,Uneducated,Single,$60K - $80K,Blue,40,4,2,2,21800,3820,62,0.41
5524,720941433,Attrited Customer,53,F,3,High School,Married,Less than $40K,Blue,41,3,3,2,1547,2312,43,0
5525,710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485,4198,65,8.16
5526,785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38,4,1,3,2505,4333,77,15.11
5527,770740308,Existing Customer,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,3,2,2631,4691,92,10.46
5528,787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700,2396,49,15.19
5529,708846183,Existing Customer,48,M,4,College,Single,$60K - $80K,Blue,30,4,2,2,3307,4006,68,11.16
5530,810586833,Existing Customer,38,F,3,Graduate,Divorced,Unknown,Blue,33,6,2,3,29638,3429,78,0.29
5531,711151383,Attrited Customer,34,F,1,Post-Graduate,Single,Less than $40K,Blue,26,3,2,5,2066,2157,37,2.48
5532,712425258,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,26,6,1,3,1859,4260,72,12.22
5533,772063308,Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,34,5,1,1,13362,4155,79,0
5534,718574808,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,17,4,3,4,2431,4327,74,12.39
5535,717131283,Existing Customer,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,1,1,6034,4712,67,4.22
5536,798996183,Existing Customer,61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2,3,2194,4069,80,11.29
5537,716831508,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,34,4,1,3,1963,3492,59,12.56
5538,715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,2534,52,13.02
5539,813234108,Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,40,4,1,3,2922,3895,70,6.55
5540,711027183,Existing Customer,50,M,4,College,Single,$40K - $60K,Blue,45,4,3,1,6943,4946,80,1.26
5541,718812708,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,44,5,3,4,34516,1882,48,0.06
5542,709505808,Attrited Customer,45,F,3,College,Single,Unknown,Blue,33,5,3,4,4345,1918,31,8.26
5543,711267633,Attrited Customer,50,F,3,Graduate,Divorced,Less than $40K,Blue,40,5,4,4,4248,2271,36,1.14
5544,719613783,Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,2,2,1438.3,4211,64,0
5545,719035758,Existing Customer,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,1,2,2383,4917,78,10.36
5546,708473133,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,45,4,2,3,1677,4588,68,0
5547,712996833,Existing Customer,40,F,1,High School,Married,Unknown,Blue,33,4,2,2,2392,4309,86,7.52
5548,720963258,Attrited Customer,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474,2675,37,0
5549,819606258,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,43,5,3,3,8737,3876,55,3.06
5550,714634983,Attrited Customer,44,F,1,Unknown,Single,Unknown,Blue,36,3,3,3,3517,2403,48,0
5551,806428908,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,55,3,3,3,13397,5049,75,0
5552,710903358,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,55,5,2,1,6352,3709,77,3.38
5553,712676208,Existing Customer,46,F,5,High School,Single,Less than $40K,Blue,36,6,3,3,1787,4084,79,12.21
5554,709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,2,4,18734,2112,52,0
5555,712102983,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,3,3,1438.3,3832,87,0
5556,754480233,Existing Customer,50,M,2,Post-Graduate,Divorced,$40K - $60K,Blue,43,5,2,4,3525,4742,62,0
5557,719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33,4,3,4,2067,4565,65,10.05
5558,716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051,4355,87,0
5559,715537383,Existing Customer,46,M,3,College,Single,$120K +,Blue,30,5,1,2,27378,3934,78,1.09
5560,709460883,Attrited Customer,38,F,2,Doctorate,Married,Less than $40K,Blue,28,5,2,4,1614,2437,46,0
5561,789325008,Existing Customer,49,M,3,College,Single,Less than $40K,Blue,38,5,3,1,7862,3645,82,4.13
5562,719195733,Existing Customer,47,M,3,College,Married,$60K - $80K,Blue,36,5,1,3,4284,4948,85,7.24
5563,787665258,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37,1,2,2,1438.3,2393,36,0
5564,710226708,Existing Customer,55,F,2,Uneducated,Divorced,Less than $40K,Blue,49,5,2,1,1438.3,4573,93,7.53
5565,711982383,Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,49,3,3,2,21805,4694,79,1.21
5566,716345283,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,1,4,4712,4277,66,6.47
5567,816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28,6,2,4,1698,2448,40,0
